Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.2-192.168.1.10-43761-161-17,192.168.1.2,43761,192.168.1.10,161,17,25/02/2021 10:58:47 AM,5565,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,31446.540880503147,718.7780772686433,1855.0,1779.8101022300104,3897.0,633.0,0,0,0,0,0,5565.0,2782.5,2471.3382002469834,4530.0,1035.0,0,0,0,0,8,24,179.69451931716083,539.0835579514825,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-47818-161-17,192.168.1.2,47818,192.168.1.10,161,17,25/02/2021 10:58:30 AM,205882,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,850.0014571453551,19.428604734750973,68627.33333333334,118050.38509184682,204940.0,281.0,0,0,0,0,0,205882.0,102941.0,145183.16431322193,205601.0,281.0,0,0,0,0,8,24,4.857151183687743,14.57145355106323,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-34847-161-17,192.168.1.2,34847,192.168.1.10,161,17,25/02/2021 10:58:38 AM,5175,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,33816.42512077295,772.9468599033817,1725.0,567.3684869641598,2352.0,1247.0,0,0,0,0,0,5175.0,2587.5,333.0472939388639,2823.0,2352.0,0,0,0,0,8,24,193.23671497584542,579.7101449275362,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,25/02/2021 10:58:30 AM,16886020,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8883087903484659,1206144.285714286,382116.1827510316,2174515.0,1000714.0,1.5870936E7,1220841.2307692308,393579.0970127338,2174515.0,1000714.0,0,0,0,0,0,0,0,0,0,0,0,0.8290882043252348,0.059220586023231055,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-43555-161-17,192.168.1.2,43555,192.168.1.10,161,17,25/02/2021 10:58:38 AM,5150,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,33980.58252427184,776.6990291262135,1716.6666666666667,729.3622785237342,2520.0,1096.0,0,0,0,0,0,5150.0,2575.0,1472.196318430392,3616.0,1534.0,0,0,0,0,8,24,194.17475728155338,582.5242718446602,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-49322-161-17,192.168.1.2,49322,192.168.1.10,161,17,25/02/2021 10:58:44 AM,10935,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,15820.759030635574,365.79789666209416,3645.0,5521.758143924813,10017.0,264.0,0,0,0,0,0,10935.0,5467.5,7358.8602718084,10671.0,264.0,0,0,0,0,8,24,91.44947416552354,274.34842249657066,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-60629-161-17,192.168.1.2,60629,192.168.1.10,161,17,25/02/2021 10:58:34 AM,4073,1,3,45.0,137.0,45.0,45.0,45.0,0.0,46.0,45.0,45.666666666666664,0.5773502691896257,44684.507733857106,982.0770930518045,1357.6666666666665,1858.8212214555044,3504.0,272.0,0,0,0,0,0,4073.0,2036.5,2495.379830807326,3801.0,272.0,0,0,0,0,8,24,245.51927326295112,736.5578197888534,45.0,46.0,45.4,0.5477225575051664,0.30000000000000027,0,0,0,0,0,0,0,0,3.0,56.75,45.0,45.666666666666664,0,0,0,0,0,0,1,45,3,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-46762-161-17,192.168.1.2,46762,192.168.1.10,161,17,25/02/2021 10:58:34 AM,5976,1,3,43.0,142.0,43.0,43.0,43.0,0.0,54.0,42.0,47.333333333333336,6.110100926607787,30957.161981258363,669.3440428380187,1992.0,1428.5401639435975,3610.0,905.0,0,0,0,0,0,5976.0,2988.0,2159.504109743716,4515.0,1461.0,0,0,0,0,8,24,167.33601070950468,502.008032128514,42.0,54.0,45.4,5.079370039680118,25.8,0,0,0,0,0,0,0,0,3.0,56.75,43.0,47.333333333333336,0,0,0,0,0,0,1,43,3,142,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-53019-161-17,192.168.1.2,53019,192.168.1.10,161,17,25/02/2021 10:58:43 AM,11525,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,15010.845986984816,347.07158351409976,3841.666666666667,4130.653257456178,8597.0,1144.0,0,0,0,0,0,11525.0,5762.5,5626.448657901358,9741.0,1784.0,0,0,0,0,8,24,86.76789587852494,260.3036876355748,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-49609-161-17,192.168.1.2,49609,192.168.1.10,161,17,25/02/2021 10:58:42 AM,6073,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,28816.071134529884,658.6530545035403,2024.3333333333335,1168.0866120854794,3280.0,970.0,0,0,0,0,0,6073.0,3036.5,1716.148157939751,4250.0,1823.0,0,0,0,0,8,24,164.66326362588507,493.9897908776552,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-47347-161-17,192.168.1.2,47347,192.168.1.10,161,17,25/02/2021 10:58:37 AM,20878,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,8286.234313631574,191.58923268512308,6959.333333333334,11369.081507902622,20087.0,330.0,0,0,0,0,0,20878.0,10439.0,14296.284902029618,20548.0,330.0,0,0,0,0,8,24,47.89730817128077,143.6919245138423,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-39826-161-17,192.168.1.2,39826,192.168.1.10,161,17,25/02/2021 10:58:43 AM,15562,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,11245.341215782033,257.03637064644647,5187.333333333334,7387.323895250115,13714.0,713.0,0,0,0,0,0,15562.0,7781.0,9398.86333553159,14427.0,1135.0,0,0,0,0,8,24,64.25909266161162,192.77727798483485,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-34380-161-17,192.168.1.2,34380,192.168.1.10,161,17,25/02/2021 10:58:46 AM,3105,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,55716.586151368756,1288.244766505636,1035.0,1333.4837831784832,2573.0,202.0,0,0,0,0,0,3105.0,1552.5,1728.8760800011087,2775.0,330.0,0,0,0,0,8,24,322.061191626409,966.183574879227,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-36315-161-17,192.168.1.2,36315,192.168.1.10,161,17,25/02/2021 10:58:30 AM,3928,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,44551.93482688391,1018.3299389002036,1309.3333333333333,1060.7564910634926,2531.0,622.0,0,0,0,0,0,3928.0,1964.0,1681.49992566161,3153.0,775.0,0,0,0,0,8,24,254.5824847250509,763.7474541751527,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-55165-161-17,192.168.1.2,55165,192.168.1.10,161,17,25/02/2021 10:58:39 AM,3721,1,3,45.0,137.0,45.0,45.0,45.0,0.0,46.0,45.0,45.666666666666664,0.5773502691896257,48911.58290782048,1074.9798441279227,1240.3333333333333,915.7031906318408,2294.0,637.0,0,0,0,0,0,3721.0,1860.5,1513.9156185203983,2931.0,790.0,0,0,0,0,8,24,268.74496103198067,806.234883095942,45.0,46.0,45.4,0.5477225575051664,0.30000000000000027,0,0,0,0,0,0,0,0,3.0,56.75,45.0,45.666666666666664,0,0,0,0,0,0,1,45,3,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-56809-161-17,192.168.1.2,56809,192.168.1.10,161,17,25/02/2021 10:58:39 AM,5414,1,3,45.0,141.0,45.0,45.0,45.0,0.0,48.0,45.0,47.0,1.7320508075688772,34355.37495382342,738.8252678241595,1804.6666666666665,1843.4886311917776,3926.0,591.0,0,0,0,0,0,5414.0,2707.0,2559.7265478953022,4517.0,897.0,0,0,0,0,8,24,184.70631695603987,554.1189508681197,45.0,48.0,46.2,1.6431676725154984,2.7,0,0,0,0,0,0,0,0,3.0,57.75,45.0,47.0,0,0,0,0,0,0,1,45,3,141,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-38169-161-17,192.168.1.2,38169,192.168.1.10,161,17,25/02/2021 10:58:29 AM,3586,1,3,45.0,137.0,45.0,45.0,45.0,0.0,46.0,45.0,45.666666666666664,0.5773502691896257,50752.928053541546,1115.4489682097044,1195.3333333333333,1594.978474253911,3036.0,221.0,0,0,0,0,0,3586.0,1793.0,2070.408655314211,3257.0,329.0,0,0,0,0,8,24,278.8622420524261,836.5867261572782,45.0,46.0,45.4,0.5477225575051664,0.30000000000000027,0,0,0,0,0,0,0,0,3.0,56.75,45.0,45.666666666666664,0,0,0,0,0,0,1,45,3,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-48719-161-17,192.168.1.2,48719,192.168.1.10,161,17,25/02/2021 10:58:47 AM,9938,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,17407.92916079694,402.4954719259408,3312.666666666667,3723.6436904372754,7601.0,898.0,0,0,0,0,0,9938.0,4969.0,4992.173875177025,8499.0,1439.0,0,0,0,0,8,24,100.6238679814852,301.8716039444556,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-33906-161-17,192.168.1.2,33906,192.168.1.10,161,17,25/02/2021 10:58:45 AM,2000,1,3,45.0,143.0,45.0,45.0,45.0,0.0,49.0,45.0,47.666666666666664,2.309401076758503,94000.0,2000.0,666.6666666666666,757.4261240103442,1539.0,176.0,0,0,0,0,0,2000.0,1000.0,1011.1626970967629,1715.0,285.0,0,0,0,0,8,24,500.0,1500.0,45.0,49.0,46.6,2.1908902300206647,4.800000000000001,0,0,0,0,0,0,0,0,3.0,58.25,45.0,47.666666666666664,0,0,0,0,0,0,1,45,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-44583-161-17,192.168.1.2,44583,192.168.1.10,161,17,25/02/2021 10:58:34 AM,4363,1,3,45.0,143.0,45.0,45.0,45.0,0.0,49.0,45.0,47.666666666666664,2.309401076758503,43089.6172358469,916.8003667201467,1454.3333333333335,1964.8949929533978,3723.0,294.0,0,0,0,0,0,4363.0,2181.5,2595.788993735816,4017.0,346.0,0,0,0,0,8,24,229.20009168003668,687.6002750401101,45.0,49.0,46.6,2.1908902300206647,4.800000000000001,0,0,0,0,0,0,0,0,3.0,58.25,45.0,47.666666666666664,0,0,0,0,0,0,1,45,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-50581-161-17,192.168.1.2,50581,192.168.1.10,161,17,25/02/2021 10:58:37 AM,4407,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,39709.55298388926,907.6469253460403,1469.0,1425.8818324110873,3087.0,396.0,0,0,0,0,0,4407.0,2203.5,1809.486253056375,3483.0,924.0,0,0,0,0,8,24,226.9117313365101,680.7351940095302,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-47449-161-17,192.168.1.2,47449,192.168.1.10,161,17,25/02/2021 10:58:42 AM,5956,1,3,43.0,134.0,43.0,43.0,43.0,0.0,46.0,42.0,44.666666666666664,2.309401076758503,29717.931497649428,671.591672263264,1985.3333333333335,1739.2188859753487,3959.0,677.0,0,0,0,0,0,5956.0,2978.0,2344.7660864145914,4636.0,1320.0,0,0,0,0,8,24,167.897918065816,503.6937541974479,42.0,46.0,43.8,2.04939015319192,4.2,0,0,0,0,0,0,0,0,3.0,54.75,43.0,44.666666666666664,0,0,0,0,0,0,1,43,3,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-59168-161-17,192.168.1.2,59168,192.168.1.10,161,17,25/02/2021 10:58:46 AM,-183591,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,-942.3119869710389,-21.787560392393964,-61197.0,106838.95776822236,506.0,-184564.0,0,0,0,0,0,-183591.0,-91795.5,130534.03312738023,506.0,-184097.0,0,0,0,0,8,24,0.0,0.0,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-49686-161-17,192.168.1.2,49686,192.168.1.10,161,17,25/02/2021 10:58:35 AM,6148,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,28139.232270657125,650.6180871828237,2049.3333333333335,2980.269171288616,5490.0,271.0,0,0,0,0,0,6148.0,3074.0,3799.9918420965064,5761.0,387.0,0,0,0,0,8,24,162.65452179570593,487.9635653871178,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-60211-161-17,192.168.1.2,60211,192.168.1.10,161,17,25/02/2021 10:58:34 AM,5250,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,33333.33333333333,761.9047619047618,1750.0,2379.0878504166253,4497.0,353.0,0,0,0,0,0,5250.0,2625.0,3146.6251762801367,4850.0,400.0,0,0,0,0,8,24,190.47619047619045,571.4285714285714,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-38672-161-17,192.168.1.2,38672,192.168.1.10,161,17,25/02/2021 10:58:38 AM,4414,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,39646.579066606246,906.2075215224286,1471.3333333333333,717.7745699962721,1940.0,645.0,0,0,0,0,0,4414.0,2207.0,534.5727265770299,2585.0,1829.0,0,0,0,0,8,24,226.55188038060714,679.6556411418214,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-55603-161-17,192.168.1.2,55603,192.168.1.10,161,17,25/02/2021 10:58:35 AM,6194,1,3,43.0,134.0,43.0,43.0,43.0,0.0,46.0,42.0,44.666666666666664,2.309401076758503,28576.041330319666,645.7862447529868,2064.6666666666665,2180.360597087861,4533.0,401.0,0,0,0,0,0,6194.0,3097.0,2597.9103140793754,4934.0,1260.0,0,0,0,0,8,24,161.4465611882467,484.3396835647401,42.0,46.0,43.8,2.04939015319192,4.2,0,0,0,0,0,0,0,0,3.0,54.75,43.0,44.666666666666664,0,0,0,0,0,0,1,43,3,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-45328-161-17,192.168.1.2,45328,192.168.1.10,161,17,25/02/2021 10:58:35 AM,26695,1,3,43.0,142.0,43.0,43.0,43.0,0.0,54.0,42.0,47.333333333333336,6.110100926607787,6930.136729724668,149.84079415620903,8898.333333333332,14577.545792530831,25731.0,453.0,0,0,0,0,0,26695.0,13347.5,18153.552393402235,26184.0,511.0,0,0,0,0,8,24,37.46019853905226,112.38059561715677,42.0,54.0,45.4,5.079370039680118,25.8,0,0,0,0,0,0,0,0,3.0,56.75,43.0,47.333333333333336,0,0,0,0,0,0,1,43,3,142,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-51819-161-17,192.168.1.2,51819,192.168.1.10,161,17,25/02/2021 10:58:38 AM,7072,1,3,45.0,143.0,45.0,45.0,45.0,0.0,49.0,45.0,47.666666666666664,2.309401076758503,26583.710407239818,565.6108597285067,2357.3333333333335,2751.6966281429595,5533.0,679.0,0,0,0,0,0,7072.0,3536.0,3784.4354929104024,6212.0,860.0,0,0,0,0,8,24,141.40271493212668,424.20814479638005,45.0,49.0,46.6,2.1908902300206647,4.800000000000001,0,0,0,0,0,0,0,0,3.0,58.25,45.0,47.666666666666664,0,0,0,0,0,0,1,45,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-59537-161-17,192.168.1.2,59537,192.168.1.10,161,17,25/02/2021 10:58:33 AM,7174,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,24393.643713409536,557.5689991636465,2391.3333333333335,3410.146086802343,6329.0,409.0,0,0,0,0,0,7174.0,3587.0,4456.186935037623,6738.0,436.0,0,0,0,0,8,24,139.39224979091162,418.1767493727349,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-41192-161-17,192.168.1.2,41192,192.168.1.10,161,17,25/02/2021 10:58:34 AM,5130,1,3,45.0,141.0,45.0,45.0,45.0,0.0,48.0,45.0,47.0,1.7320508075688772,36257.30994152047,779.7270955165692,1710.0,1225.166519294418,3089.0,747.0,0,0,0,0,0,5130.0,2565.0,1797.4654377762038,3836.0,1294.0,0,0,0,0,8,24,194.9317738791423,584.7953216374269,45.0,48.0,46.2,1.6431676725154984,2.7,0,0,0,0,0,0,0,0,3.0,57.75,45.0,47.0,0,0,0,0,0,0,1,45,3,141,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
